sku_id,historical_avg_sales,historical_std_sales,historical_max_sales,last_processed_date,rmse,mape,wape,accuracy,final_forecast_model_type,tuned_prophet_rmse,tuned_prophet_mape,tuned_prophet_wape,tuned_prophet_accuracy,lstm_rmse,lstm_mape,lstm_wape,lstm_accuracy,xgboost_rmse,xgboost_mape,xgboost_wape,xgboost_accuracy,top_features,top_importances,avg_lead_time,lead_time_demand,safety_stock,reorder_point,validated_eoq,holding_cost,ordering_cost,forecast_next_1_month,forecast_next_3_months,forecast_next_6_months,forecast_ci_width_1_month,forecast_ci_width_3_months
ER0164,3.13125,2.03621585920581,8.5,2025-05-29,2.240502594115293,69.718742697618,49.136990808104855,50.863009191895145,Ensemble,2.26090926708746,60.061497707639965,46.09613127536987,53.90386872463013,2.664979066783348,94.79657999663418,61.98504303315296,38.014956966847045,2.0948821561740583,61.062868551884975,43.43527326001808,56.56472673998192,"['rolling_avg_sales_7d', 'sales_lag_1d', 'sales_lag_30d', 'discount_percentage', 'is_on_promotion']","[0.18229976296424866, 0.14306318759918213, 0.09299137443304062, 0.0928807184100151, 0.08907967805862427]",21,58,15,74,78,"168,305.70",497.79,79.89459463460994,246.07083720616112,508.5514452103529,4.2898576449378405,4.277940071560254
BR047,1.849829351535836,1.1507141063439834,6.0,2025-05-28,1.3624474972894305,57.82616559035721,44.06878967057345,55.93121032942655,Ensemble,1.474435605596393,64.48193163100503,48.14870583058233,51.85129416941767,1.4681906510200369,63.98947571549151,47.78071348565804,52.21928651434196,1.3069488801070572,51.79646176099777,40.41531576672923,59.58468423327077,"['sales_lag_1d', 'discount_percentage', 'is_month_start', 'rolling_std_sales_7d', 'is_on_promotion']","[0.34389859437942505, 0.12414541095495224, 0.08292576670646667, 0.05279667302966118, 0.04924255609512329]",21,53,9,61,74,"388,170.78","1,271.34",72.71121158847367,223.01447522277664,459.2396870696896,2.482288736702999,2.4951096250278217
R0659,1.0,0.0,1.0,2025-03-08,4.9999925812344906e-11,4.537302385661708e-09,4.537302385661708e-09,99.9999999954627,Ensemble,0.0,0.0,0.0,100.0,0.0038370112005264,0.3481942042708397,0.3481942042708397,99.65180579572916,0.0,0.0,0.0,100.0,"['store_count', 'was_stocked_out', 'day_of_week_sin', 'day_of_week_cos', 'month_sin']","[0.0, 0.0, 0.0, 0.0, 0.0]",21,21,0,21,47,"47,452.41",390.02,30.00000000014853,90.00000000068292,183.0000000005193,2.589780712103362e-09,3.028069227460782e-09
R0531,1.198339483394834,0.4284681443311474,3.5,2024-06-25,0.0013266520068867,0.111484208954495,0.111484208954495,99.8885157910455,Ensemble,0.4292111276898682,38.63952445975661,38.63952445975661,61.36047554024339,0.0077704203252631,0.6892223068727891,0.6892223068727891,99.3107776931272,0.0009769484387555,0.0654224554697672,0.0654224554697672,99.93457754453024,"['sales_lag_1d', 'discount_percentage', 'sales_lag_7d', 'month_sin', 'rolling_avg_sales_7d']","[0.7192304730415344, 0.08237031102180481, 0.04153947904706001, 0.029350562021136284, 0.025835372507572174]",21,21,3,24,47,"58,673.59",481.14,30.006436663629728,90.02478011774872,183.42019091846583,0.6761545758792614,0.676745766762826
ER0599,2.0148571428571427,1.1640488791704742,6.0,2025-05-24,0.4571302551772528,24.715600913444227,17.913723243984112,82.08627675601589,Ensemble,0.7378394622176295,41.975582954484295,31.93784389584724,68.06215610415276,0.5901175586897638,30.023737941611124,25.23778465566061,74.76221534433938,0.3896157648518245,18.32275148059697,13.836967611218814,86.16303238878119,"['sales_lag_1d', 'discount_percentage', 'rolling_std_sales_7d', 'is_month_start', 'is_month_end']","[0.35968077182769775, 0.08851247280836105, 0.05747395381331444, 0.05703433230519295, 0.05253933370113373]",21,35,9,44,61,"43,928.78",213.65,54.78294290273041,162.6268760024787,309.2639644542576,2.4544654420099468,2.4405652954972363
ER0199,2.573546180159635,1.7801447094088243,8.5,2025-05-26,0.5470551087342648,46.88286206307154,40.58097871412036,59.41902128587964,Ensemble,1.2281796062630068,107.94781119481648,97.90930418552588,2.090695814474131,0.7774142803425801,67.04633597486847,58.03346811515379,41.96653188484621,0.3310265829107578,25.2777434023301,22.8929363346921,77.1070636653079,"['rolling_avg_sales_7d', 'is_on_promotion', 'sales_lag_1d', 'discount_percentage', 'month_cos']","[0.19125907123088837, 0.17231978476047516, 0.14323684573173523, 0.06102936342358589, 0.058263182640075684]",21,33,13,46,59,"78,335.22",409.97,42.64931789714398,134.16434532187782,287.40098459786554,3.6321747407757576,3.630201454017367
AVR097,1.0,0.0,1.0,2024-04-28,4.9999978956927545e-11,3.9442597336384706e-09,3.9442597336384706e-09,99.99999999605572,Ensemble,0.0,0.0,0.0,100.0,0.0029200308276121,0.2303472681281467,0.2303472681281467,99.76965273187186,0.0,0.0,0.0,100.0,"['store_count', 'was_stocked_out', 'day_of_week_sin', 'day_of_week_cos', 'month_sin']","[0.0, 0.0, 0.0, 0.0, 0.0]",21,21,0,21,47,"66,119.82",543.45,29.99999999818968,90.00000000082441,183.00000002733503,2.651993424862553e-09,4.209979503282884e-09
PD0783,1.1612627986348123,0.4827109580019397,3.5,2025-05-28,0.8222003958061662,41.16869900647965,36.37298475722356,63.62701524277645,Ensemble,0.8544327262408009,45.87736943325545,37.63392992069528,62.36607007930472,0.9560241597988524,40.21373861688384,40.51334432933641,59.48665567066359,0.8028080244886149,39.00084299507079,33.157435154569335,66.84256484543067,"['sales_lag_1d', 'discount_percentage', 'rolling_avg_sales_7d', 'day_of_week_cos', 'is_month_end']","[0.6374907493591309, 0.04541658237576485, 0.04524296149611473, 0.042599860578775406, 0.035197559744119644]",21,30,4,34,56,"99,721.92",572.61,43.98422301702674,130.22834084820644,261.94340177165503,0.8136126620469513,0.8144029708286963
TR012,1.0,0.0,1.0,2025-05-27,5.00001360340812e-11,4.6496525148616765e-09,4.6496525148616765e-09,99.99999999535036,Ensemble,0.0,0.0,0.0,100.0,0.005351403950954,0.497641822633644,0.497641822633644,99.50235817736636,0.0,0.0,0.0,100.0,"['store_count', 'was_stocked_out', 'day_of_week_sin', 'day_of_week_cos', 'month_sin']","[0.0, 0.0, 0.0, 0.0, 0.0]",21,21,0,21,47,"60,331.40",495.87,30.00000000091116,90.00000000320124,183.0000000050611,2.5756055769636062e-09,2.959669605691791e-09
PD0554,1.3102755453501722,0.4638293903258385,3.5,2025-05-20,0.1894336035303628,11.682604683130544,10.20380100637018,89.79619899362982,Ensemble,0.2368243497308012,14.945703381226709,13.164329608708666,86.83567039129133,0.3696163120408212,25.068619976829204,21.507456922812786,78.49254307718721,0.1538522563610256,6.688595361677216,6.330302590432978,93.66969740956702,"['sales_lag_1d', 'is_month_end', 'is_month_start', 'discount_percentage', 'rolling_std_sales_7d']","[0.563410758972168, 0.07444562762975693, 0.05867607146501541, 0.05122958868741989, 0.045018550008535385]",21,26,3,29,52,"70,831.63",471.74,36.44067763469842,111.2884616796264,225.8438560165669,0.799240225677445,0.799090199968749
ER0483,1.5196245733788396,0.7141557908722456,3.5,2025-05-28,0.5491936030495714,21.917784028592767,22.78992149539832,77.21007850460168,Ensemble,0.719666362752399,25.701811583302824,27.6448130695536,72.3551869304464,0.8274002451911574,34.071685155802285,34.74048805902088,65.25951194097912,0.4337109196454173,17.964624953263566,18.119463877440577,81.88053612255942,"['sales_lag_1d', 'is_on_promotion', 'rolling_std_sales_7d', 'discount_percentage', 'store_count']","[0.37620142102241516, 0.09391354024410248, 0.07628181576728821, 0.0699252039194107, 0.05156674608588219]",21,35,5,40,60,"111,676.96",553.27,50.76286641501502,149.386264997313,303.60528814864267,1.5008523820806274,1.5079963789319029
BR0110,1.4965714285714289,0.6450040672235533,3.5,2025-05-24,0.2645960377006062,17.757949112496295,15.04219867901842,84.95780132098157,Ensemble,0.3647434439483238,23.77462180452822,20.791391206992817,79.20860879300719,0.4231243906576716,28.35688011897655,24.30860297930424,75.69139702069576,0.2095249453297254,11.169069601294494,9.222128566880054,90.77787143311994,"['sales_lag_1d', 'discount_percentage', 'rolling_std_sales_7d', 'rolling_avg_sales_7d', 'is_on_promotion']","[0.6019702553749084, 0.07437799870967865, 0.06653988361358643, 0.04870028421282768, 0.03564532846212387]",21,27,5,32,53,"63,585.11",404.43,37.68487447720427,117.0507577695426,236.47825472817905,1.1193888758096726,1.1265843001848364
R0379,1.0,0.0,1.0,2024-05-03,5.000000112529979e-11,4.3742702053132616e-09,4.3742702053132616e-09,99.99999999562571,Ensemble,0.0,0.0,0.0,100.0,0.0031021692560512,0.2713944444743295,0.2713944444743295,99.72860555552568,0.0,0.0,0.0,100.0,"['store_count', 'was_stocked_out', 'day_of_week_sin', 'day_of_week_cos', 'month_sin']","[0.0, 0.0, 0.0, 0.0, 0.0]",21,21,0,21,47,"51,772.70",425.53,30.000000002312174,90.00000001016005,183.0000000169265,2.662936896917027e-09,4.2171156973876605e-09
ER0152,2.3045454545454547,1.3606694123536272,6.0,2025-05-29,0.992291251891996,39.973021216687485,32.7776581378462,67.2223418621538,Ensemble,1.1766571864792947,54.66901288547784,42.02506252507312,57.97493747492688,1.2128877983566553,45.23906370376093,39.95766758249443,60.04233241750557,0.8431332234134851,29.27926321176673,24.47563919897057,75.52436080102943,"['sales_lag_1d', 'discount_percentage', 'is_month_end', 'is_on_promotion', 'rolling_avg_sales_7d']","[0.2508507966995239, 0.11793932318687439, 0.07953326404094696, 0.07116121053695679, 0.055756404995918274]",21,41,10,51,65,"98,364.93",416.68,65.18473875691909,179.5444091485583,355.0761100830801,2.909307330686808,2.9008645678854066
ER0153,1.6512557077625571,1.018045951673082,6.0,2025-05-25,1.5224358659753947,58.35992083026799,43.25234488170205,56.74765511829795,Ensemble,1.5541851623678091,54.540573186214125,44.280831190545086,55.719168809454914,1.5715505880044005,69.11826418269249,43.811384114352144,56.188615885647856,1.701390030552287,60.66703514494593,49.69846833835948,50.30153166164052,"['sales_lag_1d', 'is_on_promotion', 'store_count', 'discount_percentage', 'rolling_std_sales_7d']","[0.4051699638366699, 0.1278647780418396, 0.0661725252866745, 0.06337157636880875, 0.059389807283878326]",21,53,8,60,74,"176,076.23",575.48,78.17428227545206,234.31699463754003,460.2016443752183,2.01421198536098,2.0011502572607105
R0212,1.0,0.0,1.0,2023-12-13,5.0000119687856785e-11,4.212734605602009e-09,4.212734605602009e-09,99.99999999578726,Ensemble,0.0,0.0,0.0,100.0,0.0118221644620989,0.9960708643969458,0.9960708643969458,99.00392913560306,0.0,0.0,0.0,100.0,"['store_count', 'was_stocked_out', 'day_of_week_sin', 'day_of_week_cos', 'month_sin']","[0.0, 0.0, 0.0, 0.0, 0.0]",21,21,0,21,47,"57,763.24",474.77,29.999999999182076,89.99999999963218,183.0000000082532,2.837204486165016e-09,6.163650149530279e-09
ER0800,1.2383855981416958,0.500067677548549,3.5,2025-05-10,0.46145927338167675,15.53376564127201,19.35767691694121,80.64232308305878,Ensemble,0.6850088323004453,26.573831097902005,31.35818160433806,68.64181839566194,0.6386800232652892,26.058121097855814,30.314949531345924,69.68505046865408,0.32981474973142755,10.049784403915586,11.887696406520003,88.11230359348,"['sales_lag_1d', 'rolling_avg_sales_7d', 'is_on_promotion', 'rolling_std_sales_7d', 'is_month_end']","[0.4800020456314087, 0.07836368680000305, 0.07527847588062286, 0.06328140199184418, 0.05748618394136429]",21,26,4,30,52,"70,762.26",469.21,44.40031505256905,117.01010100343461,226.83502622867448,0.9059614981579639,0.9092876693881665
