ds,yhat,yhat_lower,yhat_upper,sku_id
2025-06-04 00:00:00,2.7386282615153235,1.0725713262089496,4.119194252450868,R053
2025-06-05 00:00:00,2.59034766529484,0.9850101874935407,4.189977968614164,R053
2025-06-06 00:00:00,2.7657123077016967,1.259253493548869,4.358445932458697,R053
2025-06-07 00:00:00,2.6399689438082854,1.1695917300720478,4.379088524647897,R053
2025-06-08 00:00:00,2.706017717089688,1.2765598629410713,4.3497017776524025,R053
2025-06-09 00:00:00,2.806893785591019,1.078985176994011,4.230402004146068,R053
2025-06-10 00:00:00,2.634828026275984,0.9587128227955144,4.082814052978394,R053
2025-06-11 00:00:00,2.422497212740456,0.6853022010180743,3.861243936713405,R053
2025-06-12 00:00:00,2.373802683624784,0.7848939743039707,3.871752002264403,R053
2025-06-13 00:00:00,2.5465426910864903,1.0099098853225963,4.088883603028662,R053
2025-06-14 00:00:00,2.448747881837683,0.920999159204939,4.027267784574748,R053
2025-06-15 00:00:00,2.545327982654497,0.9346803862982884,4.118857054199865,R053
2025-06-16 00:00:00,2.476772710197179,0.8124498819652229,4.005158272779071,R053
2025-06-17 00:00:00,2.371253198951399,0.8229927204255565,3.987840655444262,R053
2025-06-18 00:00:00,2.339338297749582,0.6351513357096402,3.720458264852964,R053
2025-06-19 00:00:00,2.2278494029902767,0.7531117103690285,3.892710280996276,R053
2025-06-20 00:00:00,2.464265867507597,0.9235947723587796,4.068784977788083,R053
2025-06-21 00:00:00,2.2299261202316885,0.8154576359214435,4.0264187293192855,R053
2025-06-22 00:00:00,2.509868982065238,1.1100081542429798,4.099397723020203,R053
2025-06-23 00:00:00,2.583383307346317,0.8721119295765726,3.976194853152503,R053
2025-06-24 00:00:00,2.4766678245735525,0.7659085840300832,3.988101070377658,R053
2025-06-25 00:00:00,2.259127141043095,0.6662946582385456,3.761557034571944,R053
2025-06-26 00:00:00,2.2510556046338794,0.6759483409728699,3.769687758851666,R053
2025-06-27 00:00:00,2.468507282706388,0.9241312500050118,4.178844517400089,R053
2025-06-28 00:00:00,2.3887561837698974,1.0613045608099965,4.173766977528111,R053
2025-06-29 00:00:00,2.369010528154158,1.260691138185294,4.287304296276214,R053
2025-06-30 00:00:00,2.483278458689645,1.1122596614906062,4.165739074386951,R053
2025-07-01 00:00:00,2.3448269390253884,1.033100355969539,4.177313408320629,R053
2025-07-02 00:00:00,2.370402164519108,0.7811855739869007,3.9410821982191946,R053
2025-07-03 00:00:00,2.198049876763992,0.9569611373448564,4.035978462309305,R053
2025-07-04 00:00:00,2.483450987770392,1.18436003321311,4.244293981004169,R053
2025-07-05 00:00:00,2.438134570988092,1.2119181258973764,4.313077357502015,R053
2025-07-06 00:00:00,2.522675365350162,1.3735162723010863,4.470964886952487,R053
2025-07-07 00:00:00,2.463444377483317,1.1225469196933215,4.212031635420893,R053
2025-07-08 00:00:00,2.3821836205376994,1.0795630271856085,4.2825001227049455,R053
2025-07-09 00:00:00,2.20555365574401,0.9474665607915652,4.085288704196151,R053
2025-07-10 00:00:00,2.1857306353087145,0.9652487970569776,4.090065967827721,R053
2025-07-11 00:00:00,2.458818598393913,1.212892528396421,4.306804293159503,R053
2025-07-12 00:00:00,2.480389268483255,1.1679805466619455,4.266349428986883,R053
2025-07-13 00:00:00,2.392990140314148,1.2209763474102309,4.431564081250934,R053
2025-07-14 00:00:00,2.602590933702765,1.108454324848877,4.21198097031467,R053
2025-07-15 00:00:00,2.3180527308041583,1.0064398846353069,4.271598131284397,R053
2025-07-16 00:00:00,2.3649292847045,0.8218338948220162,3.925912387930728,R053
2025-07-17 00:00:00,2.308717549109053,0.8988767723325684,4.006644186246804,R053
2025-07-18 00:00:00,2.473687618206196,1.2453925858411727,4.285343695817416,R053
2025-07-19 00:00:00,2.399792346386307,1.0863811933079282,4.152106012707943,R053
2025-07-20 00:00:00,2.516092458446339,1.2194018988258173,4.239032394387055,R053
2025-07-21 00:00:00,2.54360508405429,0.9473624073478276,4.144862700391432,R053
2025-07-22 00:00:00,2.275614604625817,0.7641304420439228,3.966417328078334,R053
2025-07-23 00:00:00,2.1186985837788903,0.6784349633593463,3.741978315949319,R053
2025-07-24 00:00:00,2.22877222801692,0.7233998535341145,3.859997166396549,R053
2025-07-25 00:00:00,2.3600953869325707,0.8550570035274727,4.096807000749196,R053
2025-07-26 00:00:00,2.393492117530695,0.8359973374591154,4.015386283889918,R053
2025-07-27 00:00:00,2.4398288054329544,0.9342800869894936,4.1254335722881725,R053
2025-07-28 00:00:00,2.5268480170120804,0.781451331119447,3.900280389373318,R053
2025-07-29 00:00:00,2.371825134209104,0.8255832600216345,3.765274709039208,R053
2025-07-30 00:00:00,2.306065669546141,0.5213596717953864,3.6110706178345455,R053
2025-07-31 00:00:00,2.2271550020437223,0.7136523186869799,3.897788978608161,R053
2025-08-01 00:00:00,2.470013357777328,0.922303438632616,4.119828013491565,R053
2025-08-02 00:00:00,2.385604932295281,0.6470916364093416,4.12445496689642,R053
2025-08-03 00:00:00,2.58207293053154,1.050186281335748,4.143899399780796,R053
2025-08-04 00:00:00,2.4851509064293684,0.853209048496325,3.981619590698692,R053
2025-08-05 00:00:00,2.404188083289012,0.7797443268908697,4.021154006572565,R053
2025-08-06 00:00:00,2.431563763312951,0.7306147386027296,3.8333711127171535,R053
2025-08-07 00:00:00,2.4365013889979306,0.9105085334596712,4.038556265822679,R053
2025-08-08 00:00:00,2.5071783928897253,1.0033391086636356,4.152584098877247,R053
2025-08-09 00:00:00,2.4724775115752795,1.18767509926227,4.173686160417751,R053
2025-08-10 00:00:00,2.6911625603700235,1.299783379880593,4.296220138126464,R053
2025-08-11 00:00:00,2.5828115531561715,1.0930073121863688,4.2027449222474,R053
2025-08-12 00:00:00,2.4440852350715017,1.024628279977497,4.169592126879143,R053
2025-08-13 00:00:00,2.4790839389533126,0.7411195824586356,3.927072403458772,R053
2025-08-14 00:00:00,2.479428107560217,0.9008428815657842,3.99790322371204,R053
2025-08-15 00:00:00,2.6091281951610625,1.204232882246573,4.400510451174178,R053
2025-08-16 00:00:00,2.633364115972732,1.3593675274828925,4.482665544138201,R053
2025-08-17 00:00:00,2.698725187147364,1.4487970334780276,4.596882606017691,R053
2025-08-18 00:00:00,2.603352233673223,1.340550701384474,4.519570934866664,R053
2025-08-19 00:00:00,2.515146532748997,1.0562468919004753,4.393066217259371,R053
2025-08-20 00:00:00,2.4107125396356426,1.0211316108675812,4.111937908982228,R053
2025-08-21 00:00:00,2.5333547961467136,1.167070247321431,4.282077219573318,R053
2025-08-22 00:00:00,2.625755363668442,1.5151053602662703,4.452349142736158,R053
2025-08-23 00:00:00,2.693535624203687,1.4700835930279028,4.645484284011897,R053
2025-08-24 00:00:00,2.795056526507768,1.615491218491773,4.629070057827409,R053
2025-08-25 00:00:00,2.681476142430074,1.4520686817211246,4.547761752741011,R053
2025-08-26 00:00:00,2.566600011037204,1.3554483275423144,4.5032074777040405,R053
2025-08-27 00:00:00,2.561917899086066,1.149022396079931,4.097263627204101,R053
2025-08-28 00:00:00,2.417051948265757,1.1343066490166098,4.285844890500576,R053
2025-08-29 00:00:00,2.6811371060621507,1.3302862859084903,4.56848815974635,R053
2025-08-30 00:00:00,2.659641391148031,1.2919253279879674,4.453473596130377,R053
2025-08-31 00:00:00,2.7226630721337264,1.4658302287919436,4.537225682294056,R053
2025-09-01 00:00:00,2.6255456694361543,1.2180377355328451,4.454809242020322,R053
2025-09-02 00:00:00,2.4903775220934152,1.263772999943876,4.314183585289712,R053
2025-09-03 00:00:00,2.526551699369329,1.0465613124416886,4.075319247578272,R053
2025-09-04 00:00:00,2.513050274375712,0.9427714110138952,4.146759330247983,R053
2025-09-05 00:00:00,2.590130789000792,1.2487385549178185,4.435064739113519,R053
2025-09-06 00:00:00,2.6500736430889527,1.239348107502247,4.276810363502633,R053
2025-09-07 00:00:00,2.5901838926288647,1.3178527415614718,4.3608896087892886,R053
2025-09-08 00:00:00,2.634151884777032,1.1423477080434992,4.212352037027753,R053
2025-09-09 00:00:00,2.470578302361305,0.9939177894498872,4.073698657906934,R053
2025-09-10 00:00:00,2.5017743931638803,0.9454609917261914,3.9391653803778346,R053
2025-09-11 00:00:00,2.331083137190284,0.7867481851006946,4.0191417181926745,R053
2025-09-12 00:00:00,2.553496047250489,1.023210156440362,4.119929683392565,R053
2025-09-13 00:00:00,2.565286394687308,1.0361516706198926,4.274834682684312,R053
2025-09-14 00:00:00,2.6340820906235187,1.0956987280742825,4.206948925234636,R053
2025-09-15 00:00:00,2.528032000579904,0.9804279431718592,3.927457051570155,R053
2025-09-16 00:00:00,2.4329578251192414,0.8846862247479343,3.998904258144296,R053
2025-09-17 00:00:00,2.4420351957166577,0.5817522357879454,3.8232434234543087,R053
2025-09-18 00:00:00,2.4075593930167605,0.749662821847503,3.915848589032006,R053
2025-09-19 00:00:00,2.515268944283481,0.9199037751966324,4.165042409423882,R053
2025-09-20 00:00:00,2.596303076674149,0.8826921537265576,4.116416156045335,R053
2025-09-21 00:00:00,2.534877500808448,1.135853850590833,4.2410931848277285,R053
2025-09-22 00:00:00,2.589552070339625,0.9491846610754924,4.107222030598933,R053
2025-09-23 00:00:00,2.41654389878377,0.8139056351317411,3.9812312074292056,R053
2025-09-24 00:00:00,2.478289922263716,0.7012974367896112,3.9371124809565656,R053
2025-09-25 00:00:00,2.4468876462071805,0.8734238993435137,3.995931492524293,R053
2025-09-26 00:00:00,2.5616158059517886,1.0960117268081098,4.12353129060447,R053
2025-09-27 00:00:00,2.4628997154704484,0.9999378366789656,4.194234802444132,R053
2025-09-28 00:00:00,2.693077910571105,1.0974183023485855,4.285964244778775,R053
2025-09-29 00:00:00,2.5453049882569245,1.050225679087607,4.108681747191024,R053
2025-09-30 00:00:00,2.4687488485094526,1.0554310749336908,4.0922704638846135,R053
2025-10-01 00:00:00,2.4352373405130505,0.6900961396501465,3.9665595800362574,R053
2025-10-02 00:00:00,2.518358237406959,0.8983241412870628,4.022502119621569,R053
2025-10-03 00:00:00,2.626281446091853,1.1566051675420643,4.375409117631651,R053
2025-10-04 00:00:00,2.71935924549606,1.2444744951697355,4.376191524477886,R053
2025-10-05 00:00:00,2.8450755008420208,1.4776774104377055,4.464902793571005,R053
2025-10-06 00:00:00,2.7709482441956106,1.240674351390552,4.3308069353598215,R053
2025-10-07 00:00:00,2.602611354428753,1.259616376423239,4.37828163216092,R053
2025-10-08 00:00:00,2.508440112953662,1.1132031223267662,4.03494604685782,R053
2025-10-09 00:00:00,2.6959664601869555,1.1278179349909552,4.247779078257606,R053
2025-10-10 00:00:00,2.7759341946597025,1.3602345905790032,4.487520892356112,R053
2025-10-11 00:00:00,2.652895167244515,1.4046635103007243,4.4012975006179405,R053
2025-10-12 00:00:00,2.8952948079136327,1.571750213023681,4.629294280719156,R053
2025-10-13 00:00:00,2.7529823216236013,1.328976000304129,4.495156125323293,R053
2025-10-14 00:00:00,2.6636866616018944,1.4811004478784402,4.439146896081491,R053
2025-10-15 00:00:00,2.748304038790983,1.218746768636358,4.361700545315991,R053
2025-10-16 00:00:00,2.7197227675673847,1.4288906408058968,4.541325215296429,R053
2025-10-17 00:00:00,2.812197484259377,1.495672381383141,4.606776552731081,R053
2025-10-18 00:00:00,2.8169105865974418,1.6072909241208064,4.511813008059166,R053
2025-10-19 00:00:00,2.822868047582713,1.6295062738008677,4.741086488187205,R053
2025-10-20 00:00:00,2.884024036294324,1.2963719888247514,4.644993001477406,R053
2025-10-21 00:00:00,2.681993340356416,1.3903362779414643,4.5620288169874215,R053
2025-10-22 00:00:00,2.7101730710687586,1.3038519394447048,4.333155714969781,R053
2025-10-23 00:00:00,2.7013056224961853,1.2009876174906269,4.3801268876462025,R053
2025-10-24 00:00:00,2.841805929067424,1.5712706640580971,4.635523848525749,R053
2025-10-25 00:00:00,2.8244818380027734,1.4784746806575462,4.609794505551934,R053
2025-10-26 00:00:00,2.9436456592558686,1.581140365670873,4.828931450780881,R053
2025-10-27 00:00:00,2.799637733609586,1.4021843211957408,4.597737717753644,R053
2025-10-28 00:00:00,2.653885154883711,1.440802848725289,4.496360368449474,R053
2025-10-29 00:00:00,2.7620195987738505,1.0485240498940118,4.306946223342006,R053
2025-10-30 00:00:00,2.71709132686846,1.2221429876312693,4.297364245702988,R053
2025-10-31 00:00:00,2.7302191904100592,1.3611315338779444,4.526254808486002,R053
2025-11-01 00:00:00,2.717092129598084,1.3531425075390455,4.405091471471892,R053
2025-11-02 00:00:00,2.87607661787791,1.4603827192537848,4.4541153001998905,R053
2025-11-03 00:00:00,2.8125364428865525,1.2913211744155444,4.497004764409091,R053
2025-11-04 00:00:00,2.65804340870433,1.182855234580371,4.431380052287877,R053
2025-11-05 00:00:00,2.728441623838623,1.1501626681127295,4.222381803896603,R053
2025-11-06 00:00:00,2.5820848980126296,1.1007622703798443,4.258351267831824,R053
2025-11-07 00:00:00,2.807519305092888,1.417941713482275,4.501004999081613,R053
2025-11-08 00:00:00,2.7833074306614622,1.2361381507432214,4.518919728202902,R053
2025-11-09 00:00:00,2.9655687219407465,1.4639878188834912,4.607867132776279,R053
2025-11-10 00:00:00,2.809219860734954,1.3055388418130578,4.466131914163035,R053
2025-11-11 00:00:00,2.7032679244674966,1.2540973447283952,4.3136179233151255,R053
2025-11-12 00:00:00,2.744557051518121,0.9847148250591063,4.263723167505943,R053
2025-11-13 00:00:00,2.729667497324664,1.1331244263191724,4.320771612149824,R053
2025-11-14 00:00:00,2.784093977688819,1.4274415786125592,4.551315914194059,R053
2025-11-15 00:00:00,2.802961316385628,1.4904111594305665,4.498777338303301,R053
2025-11-16 00:00:00,2.954304662531079,1.503234896200596,4.688566287894879,R053
2025-11-17 00:00:00,2.8733538256884588,1.339116058115291,4.39217136254155,R053
2025-11-18 00:00:00,2.69945714028252,1.4127015766991609,4.329082557172086,R053
2025-11-19 00:00:00,2.774083111034688,1.1805088419836216,4.227133414840487,R053
2025-11-20 00:00:00,2.602675331529219,1.2431706435905363,4.326268720980175,R053
2025-11-21 00:00:00,2.850225177724594,1.3040346008935446,4.37455125941237,R053
2025-11-22 00:00:00,2.734547517440421,1.4374992871966357,4.547015886304434,R053
2025-11-23 00:00:00,2.966102918186166,1.5355089464850595,4.49084544256535,R053
2025-11-24 00:00:00,2.8137649083666894,1.2272590833614532,4.193732502368338,R053
2025-11-25 00:00:00,2.6882517614197,1.1938006380230808,4.177659105172713,R053
2025-11-26 00:00:00,2.549927959823327,1.027955243267531,4.143777824644943,R053
2025-11-27 00:00:00,2.6107300758534366,0.9832734579489044,4.05278597984385,R053
2025-03-20 00:00:00,1.7184042033031526,0.8767168317642744,1.857428764326156,AVPD085
2025-03-21 00:00:00,1.5296554693085231,0.8852584656003436,1.846096012573586,AVPD085
2025-03-22 00:00:00,1.4838496800862722,0.869419150497695,1.8802339155319665,AVPD085
2025-03-23 00:00:00,1.4628020407826232,0.8942377509859785,1.90342403054863,AVPD085
2025-03-24 00:00:00,1.4721492038358326,0.970230115999811,1.9528154628842265,AVPD085
2025-03-25 00:00:00,1.468352112171453,0.9072213452171436,1.892625039679392,AVPD085
2025-03-26 00:00:00,1.4722913662214094,0.938073639753825,1.894368326421591,AVPD085
2025-03-27 00:00:00,1.4379272565236243,0.8535361465045559,1.8452452194162177,AVPD085
2025-03-28 00:00:00,1.4132941045855172,0.8465539679796562,1.836181350030028,AVPD085
2025-03-29 00:00:00,1.4221395961138257,0.848722284752576,1.866299439206132,AVPD085
2025-03-30 00:00:00,1.4124469226711782,0.8873858006147524,1.852905056914036,AVPD085
2025-03-31 00:00:00,1.4229125273645282,0.9255646407644984,1.9108678462736028,AVPD085
2025-04-01 00:00:00,1.4301452328532285,0.8645863856355915,1.8534112287935585,AVPD085
2025-04-02 00:00:00,1.4337077903091409,0.9153907229310504,1.909393637601078,AVPD085
2025-04-03 00:00:00,1.4153131833470864,0.8158265570776814,1.8693693384148584,AVPD085
2025-04-04 00:00:00,1.4016351533425313,0.8541771256580735,1.8095886362321991,AVPD085
2025-04-05 00:00:00,1.4193629728255823,0.8465968084377603,1.8419822522609752,AVPD085
2025-04-06 00:00:00,1.4243171816018363,0.8170413923630145,1.7950283487130116,AVPD085
2025-04-07 00:00:00,1.4313935747799231,0.8776110651263679,1.8784452226059567,AVPD085
2025-04-08 00:00:00,1.4254315621202824,0.8773899342206953,1.876497517913282,AVPD085
2025-04-09 00:00:00,1.4292679895848486,0.8909460482276259,1.846866300788676,AVPD085
2025-04-10 00:00:00,1.3980463926709512,0.8016596099245005,1.7705851807119048,AVPD085
2025-04-11 00:00:00,1.3835202312596282,0.7856034207629669,1.776913501729721,AVPD085
2025-04-12 00:00:00,1.3956658097928454,0.8033163756281438,1.7786628062044143,AVPD085
2025-04-13 00:00:00,1.3980579524251642,0.8205711633524413,1.806731910526001,AVPD085
2025-04-14 00:00:00,1.3831610051949172,0.8419107052598684,1.8254186127149403,AVPD085
2025-04-15 00:00:00,1.3810380074294328,0.8106358842082271,1.7858072678520416,AVPD085
2025-04-16 00:00:00,1.3780910397583424,0.8254603244387619,1.849067348880852,AVPD085
2025-04-17 00:00:00,1.352304155795648,0.7589736132696598,1.715470759506872,AVPD085
2025-04-18 00:00:00,1.3381016491175624,0.728861137586591,1.7242174549621372,AVPD085
2025-04-19 00:00:00,1.391075200227773,0.735798463500824,1.722565743324166,AVPD085
2025-04-20 00:00:00,1.3980345995347907,0.7779545051066408,1.7200086310178568,AVPD085
2025-04-21 00:00:00,1.407476901988621,0.8006666870748536,1.7443562445009184,AVPD085
2025-04-22 00:00:00,1.4035255067807384,0.7922138247676588,1.7520102920015437,AVPD085
2025-04-23 00:00:00,1.4094495902440003,0.7635863607502444,1.7795857869702327,AVPD085
2025-04-24 00:00:00,1.3802696812449478,0.693254144255579,1.6782757085644149,AVPD085
2025-04-25 00:00:00,1.3681127678825833,0.7078947682653448,1.66123120875277,AVPD085
2025-04-26 00:00:00,1.3749668787163634,0.7154846676087779,1.6685625298133846,AVPD085
2025-04-27 00:00:00,1.3798694578373905,0.7114005169691549,1.762693761848358,AVPD085
2025-04-28 00:00:00,1.3818810155777903,0.7718335872626532,1.7432418751042793,AVPD085
2025-04-29 00:00:00,1.383094655695373,0.7840912241221484,1.762555876123758,AVPD085
2025-04-30 00:00:00,1.390017161358942,0.793413853679997,1.8134296395051488,AVPD085
2025-05-01 00:00:00,1.3635977941300212,0.7352199880496781,1.6887526097462595,AVPD085
2025-05-02 00:00:00,1.3600417398165112,0.7468989797767199,1.6993366385294593,AVPD085
2025-05-03 00:00:00,1.3882217863933013,0.7193255747555569,1.707869011975968,AVPD085
2025-05-04 00:00:00,1.393474140534475,0.7288334893141716,1.7463610308873294,AVPD085
2025-05-05 00:00:00,1.402138939767741,0.8152397198350834,1.7753636998202258,AVPD085
2025-05-06 00:00:00,1.3942500573812755,0.7749755243317763,1.819528353007506,AVPD085
2025-05-07 00:00:00,1.408316767214365,0.7937880616794297,1.7895335863533266,AVPD085
2025-05-08 00:00:00,1.3752993667340196,0.7785903463211263,1.754163259681271,AVPD085
2025-05-09 00:00:00,1.3718779107479966,0.7911139085328791,1.7651129503198992,AVPD085
2025-05-10 00:00:00,1.3950329213024468,0.7804736790088916,1.7829714563948864,AVPD085
2025-05-11 00:00:00,1.3985364322367126,0.8313261731594699,1.7641767950157403,AVPD085
2025-05-12 00:00:00,1.4059890812976152,0.8579729142291257,1.8331788985722168,AVPD085
2025-05-13 00:00:00,1.4014112310197395,0.8316283932106948,1.816164029954468,AVPD085
2025-05-14 00:00:00,1.393862689972296,0.8690177631074694,1.866926680816825,AVPD085
2025-05-15 00:00:00,1.3649894094448536,0.7797314912746156,1.751868267487806,AVPD085
2025-05-16 00:00:00,1.354072353723565,0.8086045825284424,1.764821923627902,AVPD085
2025-05-17 00:00:00,1.3814446269870189,0.7995166899618233,1.80545164681876,AVPD085
2025-05-18 00:00:00,1.385292569626852,0.8678038598933859,1.7922953934342902,AVPD085
2025-05-19 00:00:00,1.426905885179424,0.836970503735238,1.8523180651987112,AVPD085
2025-05-20 00:00:00,1.4180484204098556,0.820347632558101,1.8315130212789776,AVPD085
2025-05-21 00:00:00,1.4312194643489835,0.9041526963327856,1.842143258769714,AVPD085
2025-05-22 00:00:00,1.3964176344805264,0.7767294354757184,1.8050536035450533,AVPD085
2025-05-23 00:00:00,1.3907614952053509,0.7980355114045525,1.7903950217242195,AVPD085
2025-05-24 00:00:00,1.403633156083564,0.7919587534087381,1.7405922828383396,AVPD085
2025-05-25 00:00:00,1.4041001330333391,0.7845368381555826,1.757270131450503,AVPD085
2025-05-26 00:00:00,1.4085985941238228,0.8333647193371154,1.87405311579491,AVPD085
2025-05-27 00:00:00,1.4012689845111277,0.7735835505647732,1.807654728942918,AVPD085
2025-05-28 00:00:00,1.4050261641909645,0.853223004939959,1.8153389047584567,AVPD085
2025-05-29 00:00:00,1.3810200047348826,0.7727400110334434,1.7192326516171397,AVPD085
2025-05-30 00:00:00,1.3745046780934258,0.7615134991266186,1.7599599076795354,AVPD085
2025-05-31 00:00:00,1.3997407165489897,0.753779182649501,1.7599078709506757,AVPD085
2025-06-01 00:00:00,1.401925263450202,0.7903290963432685,1.7637162957494836,AVPD085
2025-06-02 00:00:00,1.4084318772619806,0.830403109742265,1.7759434825056228,AVPD085
2025-06-03 00:00:00,1.3980591833734906,0.792289323324424,1.7733549709515628,AVPD085
2025-06-04 00:00:00,1.4101424144486814,0.846965755534053,1.7963990931024836,AVPD085
2025-06-05 00:00:00,1.3748779140957603,0.7843991514792991,1.728638948535899,AVPD085
2025-06-06 00:00:00,1.3690532007849296,0.7388635761885757,1.713328379395114,AVPD085
2025-06-07 00:00:00,1.390539211961786,0.7374141710355915,1.7708399085548667,AVPD085
2025-06-08 00:00:00,1.3926363650157088,0.777543386860324,1.8032877578243625,AVPD085
2025-06-09 00:00:00,1.3990003930552335,0.8517742406880711,1.807443209923059,AVPD085
2025-06-10 00:00:00,1.393753020335294,0.82512851120977,1.8395968582405449,AVPD085
2025-06-11 00:00:00,1.4071126964480214,0.8707389137410739,1.830372032185163,AVPD085
2025-06-12 00:00:00,1.3785870472080115,0.7707931263876978,1.784025695489636,AVPD085
2025-06-13 00:00:00,1.353689547763805,0.7225355232579544,1.7551903710449936,AVPD085
2025-06-14 00:00:00,1.3821518963452746,0.7868907058705122,1.8183357228703323,AVPD085
2025-06-15 00:00:00,1.380919660820104,0.8280860269028838,1.7811151907367422,AVPD085
2025-06-16 00:00:00,1.3889529740452633,0.8630120792956348,1.842105763677108,AVPD085
2025-06-17 00:00:00,1.3801109788942072,0.8499422729786259,1.8242422843708248,AVPD085
2025-06-18 00:00:00,1.4285807273305715,0.8861191134277796,1.8519810951964315,AVPD085
2025-06-19 00:00:00,1.3961211412523529,0.8237783652560824,1.7714040392196002,AVPD085
2025-06-20 00:00:00,1.3928129833828224,0.7899577762978927,1.761614553903631,AVPD085
2025-06-21 00:00:00,1.4082599193900611,0.8121740502978351,1.815871101789304,AVPD085
2025-06-22 00:00:00,1.4109560731951982,0.8138070081560722,1.7910663880369664,AVPD085
2025-06-23 00:00:00,1.417186364083106,0.8666399589265256,1.8823161191971407,AVPD085
2025-06-24 00:00:00,1.411171979929116,0.8552231565153694,1.825753499049428,AVPD085
2025-06-25 00:00:00,1.4231411944954997,0.8911520020173175,1.83317290559892,AVPD085
2025-06-26 00:00:00,1.4000192446829545,0.8013266911510839,1.7551150572232042,AVPD085
2025-06-27 00:00:00,1.3867555377055911,0.7989420493573761,1.7800091930596522,AVPD085
2025-06-28 00:00:00,1.411955747980349,0.7470711138083207,1.7827854322981338,AVPD085
2025-06-29 00:00:00,1.4135202810485856,0.7783739756580396,1.7504800920505024,AVPD085
2025-06-30 00:00:00,1.4180239992205028,0.8484516926482195,1.8132952267158795,AVPD085
2025-07-01 00:00:00,1.4057451873610662,0.8222771183028316,1.80994115204698,AVPD085
2025-07-02 00:00:00,1.4172461641778102,0.8294904748401987,1.8119798835458487,AVPD085
2025-07-03 00:00:00,1.3806658871650357,0.7564675155483761,1.7797679561651207,AVPD085
2025-07-04 00:00:00,1.3735079514827069,0.7691157238940804,1.7567396525349728,AVPD085
2025-07-05 00:00:00,1.3928108061528202,0.7654277707615958,1.760008353852649,AVPD085
2025-07-06 00:00:00,1.3919924898132434,0.8125612259523907,1.760197239557581,AVPD085
2025-07-07 00:00:00,1.3958022653147244,0.835359611573987,1.804886958869728,AVPD085
2025-07-08 00:00:00,1.3881047222043723,0.8329347235499025,1.801227000673982,AVPD085
2025-07-09 00:00:00,1.3992889752645077,0.8113090612279616,1.8124407541289085,AVPD085
2025-07-10 00:00:00,1.3689660294566384,0.7357385446103244,1.705206640110864,AVPD085
2025-07-11 00:00:00,1.3637571659323495,0.7697030121582649,1.7119897020412806,AVPD085
2025-07-12 00:00:00,1.3913237766117708,0.6993497756518712,1.7402467364766858,AVPD085
2025-07-13 00:00:00,1.3749043656694668,0.7394034540795006,1.7413119445605263,AVPD085
2025-07-14 00:00:00,1.3830265019661394,0.7842743146199586,1.7674960740766832,AVPD085
2025-07-15 00:00:00,1.3686164892794903,0.8040371012973433,1.7511835078198474,AVPD085
2025-07-16 00:00:00,1.383656090671349,0.8739855766134457,1.7951261497969484,AVPD085
2025-07-17 00:00:00,1.3520260292725117,0.7465196697449522,1.7074255462902583,AVPD085
2025-07-18 00:00:00,1.385368665286495,0.7465043131258474,1.7426922353530665,AVPD085
2025-07-19 00:00:00,1.4050063037014475,0.771778402749334,1.7605512344812009,AVPD085
2025-07-20 00:00:00,1.4126550230924622,0.8659494851697239,1.817312312764212,AVPD085
2025-07-21 00:00:00,1.4244134008495817,0.867490561618625,1.8730287680643567,AVPD085
2025-07-22 00:00:00,1.4244750808574989,0.9168298920781286,1.8454864980792505,AVPD085
2025-07-23 00:00:00,1.4430179996486818,0.9259262052747176,1.88494724062324,AVPD085
2025-07-24 00:00:00,1.4268896276416807,0.8762641275242969,1.8138900421346733,AVPD085
2025-07-25 00:00:00,1.4279361116568945,0.908954420016794,1.8777247181516623,AVPD085
2025-07-26 00:00:00,1.4606238215687464,0.9018899239320052,1.8144407076857951,AVPD085
2025-07-27 00:00:00,1.4623817614053167,0.9000987722005789,1.8969911064998988,AVPD085
2025-07-28 00:00:00,1.4739341909000336,0.9741500682934948,2.010408948815687,AVPD085
2025-07-29 00:00:00,1.4684242695516287,0.9859802287707334,1.9512592622364568,AVPD085
2025-07-30 00:00:00,1.484970519206076,1.017912449881495,2.0250597318765755,AVPD085
2025-07-31 00:00:00,1.4536179630269133,0.955809354745924,1.905671085675018,AVPD085
2025-08-01 00:00:00,1.5569492053594258,0.9935199210802124,1.952386482712144,AVPD085
2025-08-02 00:00:00,1.575906008348321,0.9284356407401506,1.960403004199737,AVPD085
2025-08-03 00:00:00,1.5833553065998425,1.012327550328115,1.974343962049948,AVPD085
2025-08-04 00:00:00,1.5829019490788232,1.064862830378753,2.0604899108970964,AVPD085
2025-08-05 00:00:00,1.57311790114908,1.015335190174084,2.032572102132609,AVPD085
2025-08-06 00:00:00,1.5736800167383422,1.0740455738646788,2.013058695042138,AVPD085
2025-08-07 00:00:00,1.5313340730807563,0.9772693580005424,1.935612540230968,AVPD085
2025-08-08 00:00:00,1.5602629851809993,0.9678915915751986,1.9363748644287049,AVPD085
2025-08-09 00:00:00,1.577928740614175,0.986829146353926,1.96934256923104,AVPD085
2025-08-10 00:00:00,1.581901052559523,0.9459776257497582,1.985176240732943,AVPD085
2025-08-11 00:00:00,1.5772813353185933,1.059728609344708,2.016156524101535,AVPD085
2025-08-12 00:00:00,1.5380093479119967,0.9911601244307102,1.98088375333402,AVPD085
2025-08-13 00:00:00,1.5346035154745792,1.0013887791553886,1.9630725329425551,AVPD085
